      1     0.000000    0.340249    0.340249    0.170124
      2     0.000000    2.000000    2.000000    1.000000
      3     0.000000    2.000000    2.000000    1.000000
      4     0.000000    2.000000    2.000000    1.000000
      5     0.000000    2.000000    2.000000    1.000000
      6     0.000000    2.000000    2.000000    1.000000
      7     0.000000    2.000000    2.000000    1.000000
      8     0.000000    2.000000    2.000000    1.000000
      9     0.000000    2.000000    2.000000    1.000000
     10     0.000000    2.000000    2.000000    1.000000
     11     0.000000    2.000000    2.000000    1.000000
     12     0.000000    2.000000    2.000000    1.000000
     13     0.000000    2.000000    2.000000    1.000000
     14     0.000000    2.000000    2.000000    1.000000
     15     0.000000    2.000000    2.000000    1.000000
     16     0.000000    2.000000    2.000000    1.000000
     17     0.000000    2.000000    2.000000    1.000000
     18     0.000000    2.000000    2.000000    1.000000
     19     0.000000    2.000000    2.000000    1.000000
     20     0.000000    2.000000    2.000000    1.000000
     21     0.000000    2.000000    2.000000    1.000000
     22     0.000000    2.000000    2.000000    1.000000
     23     0.000000    2.000000    2.000000    1.000000
     24     0.000000    2.000000    2.000000    1.000000
     25     0.000000    2.000000    2.000000    1.000000
     26     0.000000    2.000000    2.000000    1.000000
     27     0.000000    2.000000    2.000000    1.000000
     28    -0.000000    2.000000    2.000000    1.000000
     29    -0.000001    2.000001    2.000000    1.000000
     30    -0.000002    2.000001    1.999999    1.000000
     31    -0.000003    2.000001    1.999998    1.000000
     32    -0.000004    2.000001    1.999997    1.000001
     33    -0.000005    2.000001    1.999996    1.000001
     34    -0.000006    2.000001    1.999995    1.000001
     35    -0.000007    2.000001    1.999994    1.000001
     36    -0.000009    2.000001    1.999993    1.000001
     37    -0.000010    2.000001    1.999991    1.000001
     38    -0.000012    2.000001    1.999990    1.000001
     39    -0.000013    2.000002    1.999988    1.000001
     40    -0.000015    2.000002    1.999987    1.000001
     41    -0.000018    2.000002    1.999985    1.000001
     42    -0.000021    2.000003    1.999982    1.000002
     43    -0.000025    2.000004    1.999979    1.000002
     44    -0.000030    2.000005    1.999975    1.000002
     45    -0.000034    2.000005    1.999970    1.000002
     46    -0.000040    2.000005    1.999966    1.000003
     47    -0.000045    2.000006    1.999960    1.000003
     48    -0.000051    2.000006    1.999955    1.000003
     49    -0.000058    2.000006    1.999949    1.000003
     50    -0.000064    2.000007    1.999942    1.000003
     51    -0.000071    2.000007    1.999936    1.000003
     52    -0.000079    2.000008    1.999929    1.000004
     53    -0.000087    2.000008    1.999921    1.000004
     54    -0.000096    2.000009    1.999913    1.000004
     55    -0.000105    2.000009    1.999904    1.000005
     56    -0.000115    2.000010    1.999895    1.000005
     57    -0.000125    2.000010    1.999885    1.000005
     58    -0.000136    2.000011    1.999875    1.000005
     59    -0.000147    2.000011    1.999864    1.000006
     60    -0.000159    2.000012    1.999853    1.000006
     61    -0.000172    2.000013    1.999841    1.000006
     62    -0.000185    2.000013    1.999828    1.000007
     63    -0.000199    2.000014    1.999815    1.000007
     64    -0.000213    2.000014    1.999801    1.000007
     65    -0.000228    2.000015    1.999787    1.000007
     66    -0.000244    2.000016    1.999772    1.000008
     67    -0.000260    2.000016    1.999756    1.000008
     68    -0.000276    2.000017    1.999740    1.000008
     69    -0.000294    2.000017    1.999724    1.000009
     70    -0.000312    2.000018    1.999706    1.000009
     71    -0.000330    2.000019    1.999688    1.000009
     72    -0.000350    2.000019    1.999670    1.000010
     73    -0.000370    2.000020    1.999650    1.000010
     74    -0.000391    2.000021    1.999630    1.000010
     75    -0.000413    2.000022    1.999609    1.000011
     76    -0.000435    2.000022    1.999587    1.000011
     77    -0.000458    2.000023    1.999565    1.000012
     78    -0.000482    2.000024    1.999542    1.000012
     79    -0.000507    2.000025    1.999518    1.000012
     80    -0.000533    2.000026    1.999493    1.000013
     81    -0.000559    2.000027    1.999467    1.000013
     82    -0.000586    2.000027    1.999441    1.000014
     83    -0.000614    2.000028    1.999414    1.000014
     84    -0.000644    2.000029    1.999385    1.000015
     85    -0.000675    2.000031    1.999356    1.000015
     86    -0.000706    2.000031    1.999325    1.000016
     87    -0.000738    2.000032    1.999294    1.000016
     88    -0.000772    2.000033    1.999262    1.000017
     89    -0.000806    2.000034    1.999228    1.000017
     90    -0.000841    2.000035    1.999194    1.000018
     91    -0.000877    2.000036    1.999159    1.000018
     92    -0.000914    2.000037    1.999123    1.000019
     93    -0.000952    2.000038    1.999086    1.000019
     94    -0.000991    2.000039    1.999048    1.000020
     95    -0.001031    2.000040    1.999009    1.000020
     96    -0.001073    2.000042    1.998969    1.000021
     97    -0.001116    2.000043    1.998927    1.000022
     98    -0.001161    2.000044    1.998884    1.000022
     99    -0.001206    2.000046    1.998839    1.000023
    100    -0.001254    2.000047    1.998794    1.000024
    101    -0.001303    2.000049    1.998746    1.000024
    102    -0.001353    2.000051    1.998697    1.000025
    103    -0.001406    2.000052    1.998647    1.000026
    104    -0.001460    2.000054    1.998594    1.000027
    105    -0.001517    2.000057    1.998540    1.000028
    106    -0.001576    2.000059    1.998483    1.000030
    107    -0.001637    2.000061    1.998424    1.000031
    108    -0.001701    2.000064    1.998363    1.000032
    109    -0.001768    2.000067    1.998299    1.000033
    110    -0.001838    2.000070    1.998232    1.000035
    111    -0.001910    2.000073    1.998162    1.000036
    112    -0.001986    2.000076    1.998090    1.000038
    113    -0.002065    2.000079    1.998014    1.000040
    114    -0.002148    2.000083    1.997935    1.000042
    115    -0.002235    2.000087    1.997852    1.000043
    116    -0.002326    2.000090    1.997765    1.000045
    117    -0.002419    2.000094    1.997674    1.000047
    118    -0.002516    2.000097    1.997581    1.000048
    119    -0.002615    2.000099    1.997484    1.000050
    120    -0.002716    2.000101    1.997385    1.000050
    121    -0.002817    2.000101    1.997284    1.000050
    122    -0.002917    2.000100    1.997183    1.000050
    123    -0.003013    2.000096    1.997083    1.000048
    124    -0.003102    2.000089    1.996987    1.000044
    125    -0.003179    2.000077    1.996898    1.000039
    126    -0.003239    2.000060    1.996820    1.000030
    127    -0.003275    2.000035    1.996760    1.000017
    128    -0.003277    2.000001    1.996724    1.000001
    129    -0.003235    1.999957    1.996722    0.999979
    130    -0.003138    1.999902    1.996764    0.999951
    131    -0.002977    1.999838    1.996861    0.999919
    132    -0.002745    1.999769    1.997023    0.999884
    133    -0.002449    1.999705    1.997255    0.999852
    134    -0.002109    1.999662    1.997553    0.999831
    135    -0.001764    1.999659    1.997895    0.999829
    136    -0.001474    1.999714    1.998240    0.999857
    137    -0.001306    1.999836    1.998529    0.999918
    138    -0.001317    2.000012    1.998695    1.000006
    139    -0.001530    2.000212    1.998682    1.000106
    140    -0.001928    2.000395    1.998466    1.000197
    141    -0.002458    2.000525    1.998067    1.000263
    142    -0.003049    2.000588    1.997538    1.000294
    143    -0.003638    2.000586    1.996948    1.000293
    144    -0.004176    2.000536    1.996360    1.000268
    145    -0.004633    2.000456    1.995823    1.000228
    146    -0.004993    2.000360    1.995367    1.000180
    147    -0.005250    2.000257    1.995007    1.000128
    148    -0.005400    2.000150    1.994750    1.000075
    149    -0.005439    2.000039    1.994600    1.000019
    150    -0.005362    1.999922    1.994560    0.999961
    151    -0.005164    1.999801    1.994637    0.999901
    152    -0.004845    1.999682    1.994836    0.999841
    153    -0.004422    1.999578    1.995157    0.999789
    154    -0.003932    1.999515    1.995582    0.999757
    155    -0.003447    1.999520    1.996073    0.999760
    156    -0.003058    1.999617    1.996559    0.999808
    157    -0.002859    1.999805    1.996946    0.999903
    158    -0.002911    2.000052    1.997141    1.000026
    159    -0.003213    2.000298    1.997085    1.000149
    160    -0.003706    2.000487    1.996781    1.000244
    161    -0.004298    2.000586    1.996288    1.000293
    162    -0.004898    2.000596    1.995698    1.000298
    163    -0.005442    2.000542    1.995101    1.000271
    164    -0.005896    2.000454    1.994558    1.000227
    165    -0.006252    2.000357    1.994105    1.000179
    166    -0.006518    2.000267    1.993749    1.000133
    167    -0.006706    2.000190    1.993484    1.000095
    168    -0.006833    2.000128    1.993295    1.000064
    169    -0.006914    2.000081    1.993168    1.000041
    170    -0.006959    2.000046    1.993087    1.000023
    171    -0.006977    2.000019    1.993042    1.000009
    172    -0.006974    1.999997    1.993023    0.999999
    173    -0.006952    1.999978    1.993026    0.999989
    174    -0.006910    1.999958    1.993048    0.999979
    175    -0.006847    1.999937    1.993089    0.999968
    176    -0.006759    1.999911    1.993152    0.999956
    177    -0.006641    1.999881    1.993240    0.999941
    178    -0.006488    1.999845    1.993358    0.999923
    179    -0.006290    1.999802    1.993512    0.999901
    180    -0.006044    1.999753    1.993710    0.999877
    181    -0.005747    1.999703    1.993956    0.999851
    182    -0.005403    1.999656    1.994254    0.999828
    183    -0.005023    1.999621    1.994598    0.999811
    184    -0.004628    1.999607    1.994979    0.999804
    185    -0.004249    1.999623    1.995374    0.999812
    186    -0.003923    1.999676    1.995753    0.999838
    187    -0.003690    1.999768    1.996079    0.999884
    188    -0.003579    1.999891    1.996312    0.999945
    189    -0.003609    2.000030    1.996420    1.000015
    190    -0.003775    2.000164    1.996389    1.000082
    191    -0.004053    2.000275    1.996223    1.000138
    192    -0.004406    2.000350    1.995944    1.000175
    193    -0.004791    2.000383    1.995592    1.000191
    194    -0.005169    2.000376    1.995207    1.000188
    195    -0.005504    2.000334    1.994830    1.000167
    196    -0.005771    2.000266    1.994495    1.000133
    197    -0.005951    2.000179    1.994228    1.000089
    198    -0.006029    2.000078    1.994049    1.000039
    199    -0.005998    1.999968    1.993970    0.999984
    200    -0.005851    1.999853    1.994002    0.999926
    201    -0.005589    1.999739    1.994149    0.999869
    202    -0.005223    1.999635    1.994412    0.999817
    203    -0.004775    1.999555    1.994780    0.999778
    204    -0.004290    1.999518    1.995228    0.999759
    205    -0.003827    1.999542    1.995715    0.999771
