  -1.00000000000000             4025
 -0.980000000000000                5
 -0.960000000000000                7
 -0.940000000000000               12
 -0.920000000000000               13
 -0.900000000000000               12
 -0.880000000000000                7
 -0.860000000000000               11
 -0.840000000000000                9
 -0.820000000000000               11
 -0.800000000000000                9
 -0.780000000000000                6
 -0.760000000000000               10
 -0.740000000000000                6
 -0.720000000000000               11
 -0.700000000000000                9
 -0.680000000000000                5
 -0.660000000000000                8
 -0.640000000000000                9
 -0.620000000000000                8
 -0.600000000000000               10
 -0.580000000000000               11
 -0.560000000000000                8
 -0.540000000000000                6
 -0.520000000000000               11
 -0.500000000000000               11
 -0.480000000000000               12
 -0.460000000000000               11
 -0.440000000000000               13
 -0.420000000000000                8
 -0.400000000000000                9
 -0.380000000000000               10
 -0.360000000000000               11
 -0.340000000000000               10
 -0.320000000000000               14
 -0.300000000000000                8
 -0.280000000000000                7
 -0.260000000000000                8
 -0.240000000000000               12
 -0.220000000000000               12
 -0.200000000000000                6
 -0.180000000000000                9
 -0.160000000000000                9
 -0.140000000000000               11
 -0.120000000000000               16
 -0.100000000000000                5
 -7.999999999999996E-002          13
 -5.999999999999994E-002          11
 -4.000000000000004E-002          10
 -2.000000000000002E-002          10
  0.000000000000000E+000           6
  2.000000000000002E-002           6
  4.000000000000004E-002          11
  6.000000000000005E-002          13
  8.000000000000007E-002          17
  0.100000000000000               16
  0.120000000000000               15
  0.140000000000000               13
  0.160000000000000               11
  0.180000000000000               10
  0.200000000000000               10
  0.220000000000000               11
  0.240000000000000               14
  0.260000000000000                7
  0.280000000000000                4
  0.300000000000000               14
  0.320000000000000               13
  0.340000000000000                9
  0.360000000000000               11
  0.380000000000000                9
  0.400000000000000               15
  0.420000000000000                8
  0.440000000000000               20
  0.460000000000000               14
  0.480000000000000                6
  0.500000000000000               11
  0.520000000000000                9
  0.540000000000000                6
  0.560000000000000                6
  0.580000000000000               15
  0.600000000000000                8
  0.620000000000000                9
  0.640000000000000                7
  0.660000000000000               19
  0.680000000000000                4
  0.700000000000000                8
  0.720000000000000                8
  0.740000000000000               13
  0.760000000000000                2
  0.780000000000000               13
  0.800000000000000                8
  0.820000000000000                9
  0.840000000000000               13
  0.860000000000000               14
  0.880000000000000                9
  0.900000000000000               17
  0.920000000000000                8
  0.940000000000000                8
  0.960000000000000                5
  0.980000000000000                0
   1.00000000000000                0
