    148    -0.024711    0.332321    0.307610
    149    -0.024678    0.332288    0.307610
    150    -0.024645    0.332254    0.307610
    151    -0.024610    0.332220    0.307610
    152    -0.024576    0.332185    0.307610
    153    -0.024541    0.332151    0.307610
    154    -0.024507    0.332116    0.307610
    155    -0.024473    0.332082    0.307610
    156    -0.024440    0.332050    0.307610
    157    -0.024392    0.332018    0.307626
    158    -0.024362    0.331988    0.307626
    159    -0.024334    0.331960    0.307626
    160    -0.024307    0.331933    0.307626
    161    -0.024283    0.331909    0.307626
    162    -0.024261    0.331887    0.307626
    163    -0.024241    0.331867    0.307626
    164    -0.024224    0.331850    0.307626
    165    -0.024208    0.331834    0.307626
    166    -0.024194    0.331820    0.307626
    167    -0.024182    0.331808    0.307626
    168    -0.024171    0.331797    0.307626
    169    -0.024161    0.331787    0.307626
    170    -0.024153    0.331779    0.307626
    171    -0.024145    0.331770    0.307626
    172    -0.024137    0.331763    0.307626
    173    -0.024130    0.331756    0.307626
    174    -0.024123    0.331749    0.307626
    175    -0.024116    0.331742    0.307626
    176    -0.024110    0.331735    0.307626
    177    -0.024103    0.331729    0.307626
    178    -0.024096    0.331722    0.307626
    179    -0.024090    0.331716    0.307626
    180    -0.024083    0.331709    0.307626
    181    -0.024076    0.331702    0.307626
    182    -0.024069    0.331695    0.307626
    183    -0.024062    0.331688    0.307626
    184    -0.024055    0.331680    0.307626
    185    -0.024047    0.331673    0.307626
    186    -0.024039    0.331665    0.307626
    187    -0.024031    0.331657    0.307626
    188    -0.024023    0.331649    0.307626
    189    -0.024015    0.331641    0.307626
    190    -0.024007    0.331633    0.307626
    191    -0.024000    0.331626    0.307626
    192    -0.023994    0.331620    0.307626
    193    -0.023989    0.331615    0.307626
    194    -0.023985    0.331611    0.307626
    195    -0.023984    0.331610    0.307626
    196    -0.023986    0.331612    0.307626
    197    -0.023974    0.331616    0.307642
    198    -0.023982    0.331625    0.307642
    199    -0.023994    0.331637    0.307642
    200    -0.024011    0.331653    0.307642
    201    -0.024031    0.331674    0.307642
    202    -0.024057    0.331699    0.307642
    203    -0.024086    0.331729    0.307642
    204    -0.024120    0.331762    0.307642
    205    -0.024158    0.331800    0.307642
    206    -0.024200    0.331842    0.307642
    207    -0.024228    0.331887    0.307659
    208    -0.024276    0.331934    0.307659
    209    -0.024325    0.331984    0.307658
    210    -0.024376    0.332035    0.307658
    211    -0.024429    0.332087    0.307658
    212    -0.024481    0.332140    0.307658
    213    -0.024534    0.332193    0.307658
    214    -0.024587    0.332245    0.307658
    215    -0.024639    0.332297    0.307658
    216    -0.024689    0.332347    0.307658
    217    -0.024738    0.332396    0.307658
    218    -0.024785    0.332443    0.307658
    219    -0.024830    0.332488    0.307658
    220    -0.024872    0.332530    0.307658
    221    -0.024911    0.332569    0.307658
    222    -0.024946    0.332604    0.307658
    223    -0.024978    0.332636    0.307658
    224    -0.024988    0.332662    0.307674
    225    -0.025009    0.332684    0.307674
    226    -0.025025    0.332699    0.307674
    227    -0.025034    0.332708    0.307674
    228    -0.025035    0.332709    0.307674
    229    -0.025028    0.332702    0.307674
    230    -0.025012    0.332686    0.307674
    231    -0.024986    0.332660    0.307674
    232    -0.024951    0.332625    0.307674
    233    -0.024905    0.332579    0.307674
    234    -0.024848    0.332522    0.307674
    235    -0.024782    0.332456    0.307674
    236    -0.024707    0.332381    0.307674
    237    -0.024625    0.332299    0.307674
    238    -0.024536    0.332210    0.307674
    239    -0.024444    0.332119    0.307674
    240    -0.024352    0.332027    0.307674
    241    -0.024263    0.331938    0.307675
    242    -0.024181    0.331855    0.307675
    243    -0.024108    0.331783    0.307675
    244    -0.024047    0.331722    0.307675
    245    -0.024002    0.331678    0.307675
    246    -0.023974    0.331650    0.307675
    247    -0.023965    0.331640    0.307675
    248    -0.023972    0.331647    0.307675
    249    -0.023996    0.331671    0.307675
    250    -0.024035    0.331710    0.307675
    251    -0.024085    0.331760    0.307675
    252    -0.024144    0.331818    0.307675
    253    -0.024208    0.331883    0.307674
    254    -0.024276    0.331951    0.307674
